,image_name,c1,c2,c3,c4,c5,c_total,MOS,SD,set
6572,6838263860.jpg,0.0384615384615,0.471153846154,0.451923076923,0.0384615384615,0.0,104,39.689655172399995,0.6384932552839999,validation
6573,6840130023.jpg,0.0,0.00943396226415,0.405660377358,0.547169811321,0.0377358490566,106,71.3043478261,0.5785162419740001,validation
6590,6849285524.jpg,0.179245283019,0.650943396226,0.160377358491,0.00943396226415,0.0,106,27.275210084,0.617213399848,validation
6591,6849557935.jpg,0.297297297297,0.54954954955,0.15315315315300002,0.0,0.0,111,23.072368421100002,0.6584671848920001,validation
6593,6850513360.jpg,0.0,0.0,0.256944444444,0.729166666667,0.0138888888889,144,78.8913793103,0.461777165674,validation
6596,6854146276.jpg,0.0,0.0194174757282,0.339805825243,0.621359223301,0.0194174757282,103,73.1081730769,0.557557153178,validation
6609,6865288108.jpg,0.0,0.00900900900901,0.45045045045000004,0.513513513514,0.027027027026999998,111,69.6776315789,0.567044726225,validation
6622,6873503299.jpg,0.0173913043478,0.365217391304,0.55652173913,0.060869565217399994,0.0,115,44.7179487179,0.619662564114,validation
6626,6875112664.jpg,0.0,0.032,0.728,0.24,0.0,125,62.707317073199995,0.480188135173,validation
6661,6896225625.jpg,0.0,0.046728971962599994,0.598130841121,0.34579439252300004,0.00934579439252,107,62.6323529412,0.576229298586,validation
6664,6897675527.jpg,0.0,0.0909090909091,0.779220779221,0.12987012987,0.0,154,56.9935483871,0.469781160054,validation
6665,6898490953.jpg,0.0,0.00952380952381,0.12380952380999999,0.72380952381,0.14285714285700002,105,80.1554054054,0.554700196225,validation
6679,6904500540.jpg,0.0,0.007874015748029999,0.322834645669,0.661417322835,0.007874015748029999,127,74.8057692308,0.504819913045,validation
6682,6905574433.jpg,0.018691588785,0.383177570093,0.560747663551,0.0373831775701,0.0,107,44.2775423729,0.59311871307,validation
6688,6907499876.jpg,0.0,0.018691588785,0.457943925234,0.495327102804,0.0280373831776,107,70.3883928571,0.587892895671,validation
6690,6908276949.jpg,0.0,0.00934579439252,0.532710280374,0.457943925234,0.0,107,66.7226890756,0.518227109458,validation
6712,6922435153.jpg,0.0,0.0480769230769,0.49038461538500006,0.46153846153800004,0.0,104,66.2142857143,0.584767432372,validation
6732,6935219850.jpg,0.017857142857099998,0.34821428571400004,0.5625,0.07142857142860001,0.0,112,45.186440678000004,0.6300471882800001,validation
6733,6935652834.jpg,0.0454545454545,0.545454545455,0.4,0.00909090909091,0.0,110,35.2375,0.588250257377,validation
6751,6943168420.jpg,0.0,0.0679611650485,0.650485436893,0.271844660194,0.00970873786408,103,61.696428571400006,0.57619507241,validation
6767,6953798231.jpg,0.0,0.30303030303,0.575757575758,0.121212121212,0.0,99,48.341121495299994,0.628630457677,validation
6778,6959482720.jpg,0.0,0.009174311926610001,0.23853211009199998,0.724770642202,0.0275229357798,109,75.8739495798,0.502457433667,validation
6781,6961812492.jpg,0.0,0.047619047619,0.590476190476,0.361904761905,0.0,105,63.526315789499996,0.560121650837,validation
6818,6979435146.jpg,0.0,0.0,0.13725490196100001,0.833333333333,0.0294117647059,102,81.1637168142,0.39569121737400004,validation
6821,6980277214.jpg,0.0,0.0857142857143,0.580952380952,0.33333333333299997,0.0,105,61.399082568800004,0.600976007152,validation
6832,6989772902.jpg,0.528301886792,0.44339622641500004,0.0283018867925,0.0,0.0,106,12.745762711900001,0.556348640264,validation
6836,6993179262.jpg,0.0818181818182,0.527272727273,0.381818181818,0.00909090909091,0.0,110,35.2635135135,0.634364786409,validation
6859,7002011797.jpg,0.0,0.030303030303,0.484848484848,0.47474747474699996,0.010101010100999999,99,70.2839805825,0.576993108457,validation
6863,7004025487.jpg,0.214765100671,0.644295302013,0.140939597315,0.0,0.0,149,24.375,0.593819061207,validation
6864,7004286982.jpg,0.0,0.007874015748029999,0.28346456692899996,0.669291338583,0.039370078740199994,127,77.7116935484,0.537669846553,validation
6875,7006133071.jpg,0.0,0.0188679245283,0.462264150943,0.490566037736,0.0283018867925,106,70.5940594059,0.5889061234880001,validation
6887,7017996705.jpg,0.0,0.0575539568345,0.73381294964,0.20863309352499998,0.0,139,59.0913793103,0.49510164473499996,validation
6889,7019640975.jpg,0.00925925925926,0.0,0.203703703704,0.740740740741,0.046296296296300006,108,76.2205882353,0.549394707679,validation
6904,7035194341.jpg,0.0,0.00952380952381,0.257142857143,0.6761904761900001,0.0571428571429,105,76.8851351351,0.554369919211,validation
6941,7076980511.jpg,0.0,0.07407407407410001,0.518518518519,0.388888888889,0.0185185185185,108,62.355042016800006,0.645832286537,validation
6942,7077356639.jpg,0.0,0.00970873786408,0.35922330097099997,0.592233009709,0.038834951456300004,103,71.0884955752,0.569716098171,validation
6946,7084961757.jpg,0.0,0.0480769230769,0.548076923077,0.38461538461499994,0.0192307692308,104,64.202173913,0.610387430682,validation
6955,7094182327.jpg,0.0,0.171428571429,0.72380952381,0.0952380952381,0.00952380952381,105,51.6092436975,0.551720585438,validation
6959,7100857351.jpg,0.0,0.019801980198,0.29702970297,0.6435643564360001,0.039603960396,101,77.195754717,0.575231335298,validation
6960,7102405013.jpg,0.0,0.019607843137299998,0.588235294118,0.372549019608,0.019607843137299998,102,64.1776315789,0.565630512031,validation
6966,7106381255.jpg,0.71568627451,0.28431372549,0.0,0.0,0.0,102,6.61853448276,0.453314547329,validation
6969,7108939139.jpg,0.0,0.0,0.110091743119,0.788990825688,0.100917431193,109,81.1228813559,0.461387056202,validation
6997,7143312581.jpg,0.0,0.07,0.77,0.16,0.0,100,56.8577981651,0.473435755031,validation
7008,7155826261.jpg,0.0,0.0480769230769,0.471153846154,0.471153846154,0.00961538461538,104,69.2834821429,0.604624943152,validation
7014,7161322897.jpg,0.0,0.02,0.49,0.48,0.01,100,66.6144859813,0.5592202363359999,validation
7021,7165207702.jpg,0.0,0.036036036036,0.49549549549500005,0.45045045045000004,0.018018018018,111,67.5945945946,0.599071079995,validation
7028,7167608916.jpg,0.0,0.0285714285714,0.438095238095,0.514285714286,0.0190476190476,105,66.4054054054,0.589902829274,validation
7033,7169475537.jpg,0.0,0.00990099009901,0.138613861386,0.792079207921,0.0594059405941,101,82.6189320388,0.47968636618199995,validation
7041,7173633933.jpg,0.0761904761905,0.580952380952,0.32380952381,0.0190476190476,0.0,105,34.5689655172,0.6311510503450001,validation
7072,7194820358.jpg,0.0,0.00934579439252,0.14953271027999998,0.81308411215,0.0280373831776,107,80.8716814159,0.444008289291,validation
7075,7200434768.jpg,0.0,0.0451127819549,0.631578947368,0.32330827067699996,0.0,133,64.9530075188,0.541510002407,validation
7078,7203007382.jpg,0.0,0.560747663551,0.429906542056,0.00934579439252,0.0,107,38.0526315789,0.518227109458,validation
7085,7214629206.jpg,0.0,0.0192307692308,0.538461538462,0.44230769230800004,0.0,104,68.6176470588,0.534123139366,validation
7088,7219282312.jpg,0.0,0.137614678899,0.6880733944949999,0.165137614679,0.009174311926610001,109,55.463983050799996,0.583497137333,validation
7104,7238585598.jpg,0.0,0.00961538461538,0.567307692308,0.41346153846199996,0.00961538461538,104,66.4889380531,0.534123139366,validation
7109,7247521810.jpg,0.107142857143,0.5625,0.258928571429,0.07142857142860001,0.0,112,34.34375,0.755023928469,validation
7111,7250719968.jpg,0.0,0.0,0.25471698113200003,0.72641509434,0.0188679245283,106,76.4514563107,0.469079885418,validation
7117,7255289130.jpg,0.0,0.00980392156863,0.235294117647,0.725490196078,0.0294117647059,102,74.5986842105,0.505550630993,validation
7124,7260432838.jpg,0.0,0.00961538461538,0.538461538462,0.43269230769199996,0.0192307692308,104,69.963592233,0.5560449259470001,validation
7128,7263783306.jpg,0.0285714285714,0.40952380952399997,0.542857142857,0.0190476190476,0.0,105,40.0401785714,0.588037027565,validation
7131,7264968696.jpg,0.0,0.0194174757282,0.42718446601899995,0.5242718446600001,0.0291262135922,103,70.8136792453,0.5886159058,validation
7163,7289957138.jpg,0.0157480314961,0.125984251969,0.669291338583,0.18897637795299999,0.0,127,56.6875,0.616402876321,validation
7177,7304709380.jpg,0.0,0.0280373831776,0.271028037383,0.6728971962620001,0.0280373831776,107,77.35141509430001,0.569921432371,validation
7191,7321293264.jpg,0.019607843137299998,0.254901960784,0.588235294118,0.127450980392,0.00980392156863,102,49.077586206899994,0.6950612028540001,validation
7205,7339222496.jpg,0.0,0.020202020201999998,0.575757575758,0.40404040403999997,0.0,99,65.125,0.528900876232,validation
7212,7348931184.jpg,0.0,0.124031007752,0.658914728682,0.21705426356600002,0.0,129,58.9333333333,0.5788169570489999,validation
7224,7358753494.jpg,0.00980392156863,0.20588235294100002,0.647058823529,0.13725490196100001,0.0,102,54.1504424779,0.6150415131520001,validation
7227,7361922724.jpg,0.0,0.00909090909091,0.109090909091,0.763636363636,0.11818181818199999,110,78.4390756303,0.515724386699,validation
7258,7406520610.jpg,0.0,0.0,0.15533980582499998,0.776699029126,0.0679611650485,103,81.2847222222,0.466669386193,validation
7261,7411918198.jpg,0.0283018867925,0.19811320754700001,0.622641509434,0.150943396226,0.0,106,49.311440678000004,0.675126023975,validation
7264,7418763178.jpg,0.0,0.14953271027999998,0.719626168224,0.130841121495,0.0,107,55.0571428571,0.531663612106,validation
7273,7433488844.jpg,0.0,0.292929292929,0.666666666667,0.040404040403999995,0.0,99,48.6666666667,0.521838084659,validation
7279,7442324444.jpg,0.00952380952381,0.047619047619,0.657142857143,0.28571428571400004,0.0,105,59.716216216199996,0.571451464743,validation
7294,7459539092.jpg,0.0,0.00925925925926,0.555555555556,0.435185185185,0.0,108,64.9736842105,0.515257012426,validation
7295,7459547170.jpg,0.0,0.0277777777778,0.564814814815,0.39814814814800004,0.00925925925926,108,65.1584821429,0.560929357895,validation
7307,7470463166.jpg,0.0,0.0,0.388888888889,0.611111111111,0.0,108,73.14858490569999,0.489770751891,validation
7312,7478826230.jpg,0.0,0.015873015873,0.587301587302,0.39682539682499995,0.0,126,67.66,0.5193402408,validation
7330,7502944264.jpg,0.0,0.009174311926610001,0.33944954128399996,0.605504587156,0.045871559633,109,72.01875,0.572474287089,validation
7339,7512526314.jpg,0.0,0.130841121495,0.44859813084100003,0.411214953271,0.00934579439252,107,62.008403361300005,0.703293509021,validation
7349,7526349354.jpg,0.0078125,0.5703125,0.40625,0.015625,0.0,128,36.875,0.542429555643,validation
7366,7555167080.jpg,0.0,0.0277777777778,0.583333333333,0.37962962963,0.00925925925926,108,64.2268907563,0.556903867484,validation
7376,7570426860.jpg,0.0,0.0,0.33644859813100003,0.607476635514,0.056074766355099996,107,73.01271186439999,0.562916806135,validation
7399,7597470314.jpg,0.0,0.134615384615,0.75,0.115384615385,0.0,104,52.930803571400006,0.502049570731,validation
7415,7627158600.jpg,0.00934579439252,0.10280373831800001,0.532710280374,0.355140186916,0.0,107,61.4485981308,0.66700455788,validation
7419,7628564828.jpg,0.0,0.06730769230769999,0.39423076923100003,0.519230769231,0.0192307692308,104,67.2894736842,0.653522082849,validation
7420,7628769918.jpg,0.0,0.00980392156863,0.303921568627,0.656862745098,0.0294117647059,102,76.24305555560001,0.537471809882,validation
7421,7629156184.jpg,0.0,0.0291262135922,0.339805825243,0.601941747573,0.0291262135922,103,70.375,0.593928286127,validation
7428,7640299878.jpg,0.0,0.0188679245283,0.34905660377400005,0.61320754717,0.0188679245283,106,68.56081081079999,0.557639099847,validation
7429,7641363622.jpg,0.0,0.0555555555556,0.5462962962960001,0.39814814814800004,0.0,108,66.0833333333,0.582646829387,validation
7432,764877350.jpg,0.00909090909091,0.254545454545,0.42727272727300003,0.309090909091,0.0,110,52.975,0.777283823185,validation
7433,7651161432.jpg,0.0,0.0,0.128440366972,0.8165137614679999,0.0550458715596,109,80.2146017699,0.42396763543399996,validation
7444,7664231886.jpg,0.0,0.00900900900901,0.513513513514,0.441441441441,0.036036036036,111,67.5202702703,0.585799746638,validation
7447,7668828488.jpg,0.0,0.00961538461538,0.403846153846,0.567307692308,0.0192307692308,104,70.675,0.548948346187,validation
7458,7678821440.jpg,0.0,0.0309278350515,0.381443298969,0.515463917526,0.07216494845360001,97,73.3088235294,0.6664518554259999,validation
7459,767916820.jpg,0.0,0.00980392156863,0.43137254901999994,0.5392156862749999,0.019607843137299998,102,71.2867647059,0.5541884427970001,validation
7461,7685277932.jpg,0.0,0.02,0.66,0.32,0.0,100,62.5,0.5025189076300001,validation
7479,7714653298.jpg,0.0190476190476,0.32380952381,0.619047619048,0.0380952380952,0.0,105,46.006696428599994,0.580040417942,validation
7484,772323238.jpg,0.029702970297,0.237623762376,0.653465346535,0.07920792079210001,0.0,101,47.0183486239,0.6261622856100001,validation
7501,7739550292.jpg,0.0,0.117647058824,0.686274509804,0.196078431373,0.0,102,56.275,0.557332304127,validation
7522,7755789428.jpg,0.0,0.0392156862745,0.617647058824,0.343137254902,0.0,102,63.5754716981,0.541161488064,validation
7544,7786382886.jpg,0.0,0.06,0.65,0.29,0.0,100,59.6752336449,0.54781475893,validation
7551,7795515978.jpg,0.008849557522120001,0.132743362832,0.619469026549,0.238938053097,0.0,113,55.0833333333,0.634675424977,validation
7563,7811282766.jpg,0.0,0.0285714285714,0.27619047619000003,0.6857142857140001,0.00952380952381,105,71.2364864865,0.545880342186,validation
7570,7820783548.jpg,0.029702970297,0.366336633663,0.534653465347,0.0693069306931,0.0,101,42.3256880734,0.657026002771,validation
7571,7822391242.jpg,0.0,0.152380952381,0.542857142857,0.304761904762,0.0,105,60.0441176471,0.661887632529,validation
7573,7823939538.jpg,0.0,0.0190476190476,0.27619047619000003,0.638095238095,0.06666666666669999,105,74.8913043478,0.600976007152,validation
7592,7850123296.jpg,0.00980392156863,0.13725490196100001,0.666666666667,0.176470588235,0.00980392156863,102,54.4322429907,0.628081608929,validation
7596,7856451374.jpg,0.0,0.00990099009901,0.465346534653,0.50495049505,0.019801980198,101,68.875,0.557931114666,validation
7597,7859713146.jpg,0.0,0.0,0.146788990826,0.7522935779819999,0.100917431193,109,77.5572033898,0.497871787395,validation
7601,7866480612.jpg,0.0,0.03,0.42,0.5,0.05,100,72.4481132075,0.639681107421,validation
7607,7871237210.jpg,0.0,0.0192307692308,0.33653846153800004,0.538461538462,0.105769230769,104,73.8152173913,0.671627052526,validation
7616,7883125264.jpg,0.0294117647059,0.401960784314,0.43137254901999994,0.13725490196100001,0.0,102,45.4410377358,0.74676549669,validation
7634,7904631250.jpg,0.0,0.0,0.27027027027,0.7117117117120001,0.018018018018,111,76.8012820513,0.476129632243,validation
7643,7914158128.jpg,0.0,0.047619047619,0.46666666666699996,0.47619047618999993,0.00952380952381,105,65.04605263159999,0.604167456107,validation
7652,7920824878.jpg,0.0,0.040404040403999995,0.585858585859,0.373737373737,0.0,99,62.5,0.553283335172,validation
7657,7926649668.jpg,0.0,0.29166666666700003,0.65625,0.05208333333330001,0.0,96,47.5649038462,0.537925678033,validation
7665,7935628474.jpg,0.0,0.0,0.171171171171,0.7747747747750001,0.0540540540541,111,77.13771186439999,0.461986594428,validation
7667,7940282852.jpg,0.0,0.38,0.56,0.06,0.0,100,43.428571428599994,0.583960701597,validation
7674,7946535104.jpg,0.0,0.0964912280702,0.47368421052599996,0.42105263157899997,0.00877192982456,114,63.464285714300004,0.662910548944,validation
7678,7954181598.jpg,0.0,0.019607843137299998,0.549019607843,0.41176470588200004,0.019607843137299998,102,64.8638392857,0.571775139656,validation
7686,7957627098.jpg,0.0380952380952,0.495238095238,0.447619047619,0.0190476190476,0.0,105,38.4745762712,0.604167456107,validation
7703,7975750167.jpg,0.0,0.0,0.467289719626,0.514018691589,0.018691588785,107,71.640625,0.536122431452,validation
7715,7983388187.jpg,0.0,0.0,0.18918918918900002,0.7747747747750001,0.036036036036,111,74.8340336134,0.45122456006300005,validation
7723,7989520325.jpg,0.0,0.20535714285700002,0.7321428571430001,0.0625,0.0,112,50.010593220299995,0.49967814608800004,validation
7731,7994018610.jpg,0.0,0.017857142857099998,0.294642857143,0.6160714285710001,0.07142857142860001,112,72.24364406779999,0.6113864868419999,validation
7745,8002007313.jpg,0.0,0.0,0.25742574257399997,0.7128712871289999,0.029702970297,101,75.1714285714,0.487466678221,validation
7752,8006234274.jpg,0.0,0.0,0.23636363636399998,0.7181818181820001,0.0454545454545,110,76.3451327434,0.497617342124,validation
7757,8010069396.jpg,0.0,0.00970873786408,0.291262135922,0.6116504854370001,0.0873786407767,103,73.8275862069,0.609275346411,validation
7759,8012731043.jpg,0.00943396226415,0.0377358490566,0.6320754716979999,0.301886792453,0.0188679245283,106,60.0783898305,0.613416924653,validation
7786,8034708472.jpg,0.0,0.0647482014388,0.63309352518,0.302158273381,0.0,139,62.8177083333,0.559279217981,validation
7811,8044706176.jpg,0.009174311926610001,0.550458715596,0.422018348624,0.0183486238532,0.0,109,39.0769230769,0.552540237048,validation
7832,8060595540.jpg,0.0,0.0192307692308,0.586538461538,0.38461538461499994,0.00961538461538,104,65.1584821429,0.545194225794,validation
7854,8077634378.jpg,0.0,0.024793388429799997,0.495867768595,0.45454545454499995,0.024793388429799997,121,68.44375,0.593003282084,validation
7858,8081563599.jpg,0.0594059405941,0.5940594059409999,0.336633663366,0.00990099009901,0.0,101,35.885714285700004,0.592360607324,validation
7891,8103481984.jpg,0.0,0.299065420561,0.588785046729,0.11214953271,0.0,107,47.8,0.616301217727,validation
7892,8103867208.jpg,0.0,0.00943396226415,0.528301886792,0.462264150943,0.0,106,70.0200892857,0.518827900114,validation
7893,8104089685.jpg,0.0,0.0961538461538,0.615384615385,0.278846153846,0.00961538461538,104,60.2364864865,0.613438624054,validation
7905,8109380358.jpg,0.0,0.309523809524,0.674603174603,0.015873015873,0.0,126,47.548780487799995,0.490998335109,validation
7912,8113245382.jpg,0.0,0.00909090909091,0.07272727272730001,0.8181818181820001,0.1,110,79.03125,0.459266558195,validation
7935,8127846229.jpg,0.00970873786408,0.35922330097099997,0.504854368932,0.126213592233,0.0,103,46.1540178571,0.681958635425,validation
7946,8130745750.jpg,0.0,0.13725490196100001,0.666666666667,0.196078431373,0.0,102,57.3221153846,0.577182117076,validation
7948,8132171428.jpg,0.0,0.028846153846200002,0.538461538462,0.423076923077,0.00961538461538,104,67.44594594590001,0.567922067043,validation
7952,8135725807.jpg,0.0,0.00952380952381,0.419047619048,0.52380952381,0.047619047619,105,71.125,0.596387169277,validation
7956,8137767984.jpg,0.470588235294,0.49019607843099994,0.0392156862745,0.0,0.0,102,14.261682243,0.571775139656,validation
7960,8142555462.jpg,0.0,0.362745098039,0.558823529412,0.078431372549,0.0,102,47.673611111099994,0.603249467802,validation
7971,8152535252.jpg,0.33653846153800004,0.596153846154,0.06730769230769999,0.0,0.0,104,17.802752293599998,0.578427215228,validation
7982,8157884969.jpg,0.014814814814799999,0.42962962963,0.451851851852,0.09629629629629999,0.007407407407409999,135,45.328358208999994,0.7051888549690001,validation
8001,8167934912.jpg,0.0,0.00892857142857,0.20535714285700002,0.7321428571430001,0.0535714285714,112,74.6153846154,0.5179375741910001,validation
8007,8175674967.jpg,0.0,0.0366972477064,0.394495412844,0.51376146789,0.0550458715596,109,69.9413043478,0.6556168875399999,validation
8024,8182062575.jpg,0.0,0.438095238095,0.504761904762,0.0571428571429,0.0,105,43.110869565200005,0.594541717191,validation
8057,8199832249.jpg,0.00952380952381,0.0571428571429,0.590476190476,0.34285714285700003,0.0,105,61.988317757,0.608697642934,validation
8102,8228733135.jpg,0.0,0.0961538461538,0.625,0.278846153846,0.0,104,59.9181415929,0.587316144781,validation
8107,8229993789.jpg,0.0,0.0471698113208,0.594339622642,0.358490566038,0.0,106,63.8040540541,0.558283211064,validation
8122,8236704145.jpg,0.0,0.0287769784173,0.410071942446,0.539568345324,0.0215827338129,139,72.6793478261,0.59188548969,validation
8127,8240021404.jpg,0.0181818181818,0.1,0.581818181818,0.290909090909,0.00909090909091,110,58.9690265487,0.688824166444,validation
8129,8240220210.jpg,0.008849557522120001,0.362831858407,0.58407079646,0.0442477876106,0.0,113,45.231092437,0.576482862294,validation
8133,8242599767.jpg,0.0,0.00990099009901,0.425742574257,0.554455445545,0.00990099009901,101,72.0089285714,0.5369514239509999,validation
8139,8246007228.jpg,0.0,0.13,0.79,0.08,0.0,100,51.4252336449,0.457816513022,validation
8144,8247844062.jpg,0.00970873786408,0.038834951456300004,0.533980582524,0.388349514563,0.0291262135922,103,66.6886792453,0.660258560594,validation
8157,8257636356.jpg,0.0,0.0,0.41836734693899996,0.5714285714289999,0.0102040816327,98,71.93457943930001,0.514465686068,validation
8161,8259557757.jpg,0.0,0.0425531914894,0.606382978723,0.35106382978699996,0.0,94,63.3509615385,0.5492241985890001,validation
8165,8262794558.jpg,0.0,0.330097087379,0.572815533981,0.09708737864080001,0.0,103,44.5334821429,0.613634040124,validation
8194,8278414113.jpg,0.0,0.103448275862,0.724137931034,0.172413793103,0.0,145,58.31,0.522483019578,validation
8195,8279922752.jpg,0.0,0.0,0.313725490196,0.627450980392,0.0588235294118,102,73.975,0.557332304127,validation
8216,8293206684.jpg,0.0,0.05,0.46,0.45,0.04,100,66.16743119270001,0.658740763836,validation
8217,8293797976.jpg,0.0,0.08080808080810001,0.7272727272730001,0.191919191919,0.0,99,58.2740384615,0.512872838775,validation
8224,8301114122.jpg,0.0,0.185714285714,0.728571428571,0.0857142857143,0.0,140,53.867346938800004,0.5131367775919999,validation
8236,8305612260.jpg,0.0,0.0571428571429,0.714285714286,0.228571428571,0.0,105,60.306603773599996,0.508715253154,validation
8282,8331607175.jpg,0.0,0.00909090909091,0.336363636364,0.645454545455,0.00909090909091,110,70.7754237288,0.514672134637,validation
8286,8333619480.jpg,0.0192307692308,0.23076923076900002,0.557692307692,0.192307692308,0.0,104,52.4369565217,0.7063142084199999,validation
8295,8339157161.jpg,0.0,0.0480769230769,0.5,0.41346153846199996,0.0384615384615,104,65.9778761062,0.651017472167,validation
8302,8345197886.jpg,0.0,0.0380952380952,0.609523809524,0.34285714285700003,0.00952380952381,105,64.1776315789,0.5632194219100001,validation
8303,8345496530.jpg,0.0,0.0188679245283,0.292452830189,0.603773584906,0.0849056603774,106,72.8716216216,0.629607901486,validation
8311,8350531104.jpg,0.0,0.0380952380952,0.457142857143,0.495238095238,0.00952380952381,105,70.6,0.589902829274,validation
8324,8353492181.jpg,0.0825688073394,0.715596330275,0.20183486238499998,0.0,0.0,109,29.9449152542,0.522188603685,validation
8347,8364603294.jpg,0.00934579439252,0.0,0.177570093458,0.6822429906540001,0.130841121495,107,80.05652173909999,0.624966936174,validation
8367,8381849363.jpg,0.0,0.009174311926610001,0.385321100917,0.56880733945,0.0366972477064,109,72.8525641026,0.571880433934,validation
8371,8385499383.jpg,0.0,0.0190476190476,0.47619047618999993,0.504761904762,0.0,105,69.5631067961,0.539128315579,validation
8372,8385552455.jpg,0.0,0.019801980198,0.138613861386,0.772277227723,0.0693069306931,101,77.0915178571,0.527275831022,validation
8379,8391472456.jpg,0.0,0.009174311926610001,0.51376146789,0.449541284404,0.0275229357798,109,66.5619469027,0.571285963468,validation
8418,8406395791.jpg,0.0,0.0185185185185,0.462962962963,0.5,0.0185185185185,108,69.0442477876,0.5716263317979999,validation
8423,8410894233.jpg,0.0190476190476,0.32380952381,0.5619047619049999,0.0952380952381,0.0,105,47.9926470588,0.6543738443770001,validation
8424,8412239545.jpg,0.0,0.0,0.07407407407410001,0.75,0.17592592592599998,108,85.5275423729,0.49179843175099996,validation
8426,8412460969.jpg,0.0550458715596,0.51376146789,0.412844036697,0.0183486238532,0.0,109,38.342105263200004,0.623881942534,validation
8430,8417110649.jpg,0.0,0.326923076923,0.576923076923,0.0961538461538,0.0,104,48.017699115,0.6110752775,validation
8439,8421578109.jpg,0.0,0.0625,0.6339285714289999,0.303571428571,0.0,112,61.476694915299994,0.557431944932,validation
8447,8428610140.jpg,0.0,0.0192307692308,0.49038461538500006,0.49038461538500006,0.0,104,68.1,0.538908115252,validation
8451,8430005179.jpg,0.0,0.0,0.34343434343400003,0.656565656566,0.0,99,71.3948598131,0.477271500229,validation
8453,8430084372.jpg,0.0,0.25,0.68,0.07,0.0,100,50.0995145631,0.5389852043469999,validation
8456,8431773301.jpg,0.0,0.0545454545455,0.481818181818,0.42727272727300003,0.0363636363636,110,66.9263392857,0.657858126368,validation
8476,8439178228.jpg,0.0190476190476,0.304761904762,0.580952380952,0.0952380952381,0.0,105,46.7569444444,0.647197395595,validation
8479,8441623412.jpg,0.0,0.0172413793103,0.31896551724100003,0.655172413793,0.00862068965517,116,75.82894736840001,0.529206925517,validation
8484,8443583255.jpg,0.0,0.017699115044200003,0.283185840708,0.6283185840709999,0.070796460177,113,72.81086956520001,0.60549527324,validation
8499,8451346661.jpg,0.0,0.0,0.163636363636,0.809090909091,0.0272727272727,110,76.7881355932,0.417007089181,validation
8517,8458755761.jpg,0.0,0.00952380952381,0.46666666666699996,0.52380952381,0.0,105,70.349009901,0.520988072252,validation
8521,8460289501.jpg,0.0,0.039603960396,0.613861386139,0.336633663366,0.00990099009901,101,65.0287610619,0.564458910273,validation
8524,8461148661.jpg,0.0,0.32323232323199996,0.636363636364,0.040404040403999995,0.0,99,47.0183486239,0.5352932448359999,validation
8537,8466537488.jpg,0.0,0.00990099009901,0.326732673267,0.653465346535,0.00990099009901,101,74.5199115044,0.515310153651,validation
8544,8468743988.jpg,0.0,0.0194174757282,0.242718446602,0.708737864078,0.0291262135922,103,77.92567567569999,0.5372122412929999,validation
8545,8469388516.jpg,0.0,0.106796116505,0.669902912621,0.184466019417,0.038834951456300004,103,58.6039823009,0.653156461954,validation
8562,8481265200.jpg,0.0,0.0,0.361904761905,0.619047619048,0.0190476190476,105,70.3970588235,0.515687954032,validation
8564,8481724236.jpg,0.045045045044999996,0.459459459459,0.45045045045000004,0.045045045044999996,0.0,111,42.0384615385,0.658840218923,validation
8567,8484786490.jpg,0.0,0.0460526315789,0.565789473684,0.375,0.013157894736799998,152,67.4729299363,0.591416469354,validation
8577,8488084256.jpg,0.0,0.0330578512397,0.479338842975,0.479338842975,0.00826446280992,121,68.44375,0.577946397659,validation
8604,8502941912.jpg,0.0,0.1,0.8,0.09,0.01,100,53.8154205607,0.481894409827,validation
8616,8506941154.jpg,0.0,0.06666666666669999,0.714285714286,0.209523809524,0.00952380952381,105,58.3881578947,0.539298146522,validation
8646,8522094125.jpg,0.0,0.0294117647059,0.588235294118,0.372549019608,0.00980392156863,102,65.8676470588,0.559158060267,validation
8670,8532549490.jpg,0.00900900900901,0.00900900900901,0.396396396396,0.576576576577,0.00900900900901,111,66.9306722689,0.5818719262650001,validation
8678,8539118741.jpg,0.0373831775701,0.130841121495,0.579439252336,0.242990654206,0.00934579439252,107,52.9264705882,0.7502424224680001,validation
8685,8544556866.jpg,0.0,0.009174311926610001,0.577981651376,0.412844036697,0.0,109,65.453125,0.511339309958,validation
8690,8546536299.jpg,0.0,0.037037037037,0.342592592593,0.5462962962960001,0.07407407407410001,108,70.575,0.6720318895,validation
8701,8551620615.jpg,0.0,0.00952380952381,0.390476190476,0.5714285714289999,0.0285714285714,105,70.9040178571,0.561264924094,validation
8702,8552101917.jpg,0.111111111111,0.5656565656570001,0.292929292929,0.030303030303,0.0,99,32.5486111111,0.686471443449,validation
8707,8553130419.jpg,0.0,0.0952380952381,0.6,0.295238095238,0.00952380952381,105,62.837837837799995,0.619878281801,validation
8708,8553449461.jpg,0.0,0.0181818181818,0.35454545454499997,0.618181818182,0.00909090909091,110,71.2307692308,0.5415204246459999,validation
8711,8554330315.jpg,0.0,0.019607843137299998,0.313725490196,0.617647058824,0.0490196078431,102,74.3738938053,0.593516382889,validation
8714,8556290824.jpg,0.0,0.05050505050509999,0.515151515152,0.424242424242,0.010101010100999999,99,67.5606796117,0.603022689156,validation
8721,8560249157.jpg,0.0545454545455,0.636363636364,0.281818181818,0.0272727272727,0.0,110,33.93125,0.607775583007,validation
